GUID,Id,Kostengruppe,Best_Predicted_Kostengruppe
d4996a23-ae07-4de8-8c28-10b1f40a7bbf-0099b09f,10073768,345,345
10268681-a3b3-453e-9d59-4081fe685871-00a87dcb,11042251,345,345
f27ce800-de95-4437-b85b-84cea3caa7d4-0080011d,8388893,346,346
f27ce800-de95-4437-b85b-84cea3caa7d4-0080011e,8388894,346,346
f27ce800-de95-4437-b85b-84cea3caa7d4-0080011f,8388895,346,346
f27ce800-de95-4437-b85b-84cea3caa7d4-0080011a,8388890,346,346
f27ce800-de95-4437-b85b-84cea3caa7d4-00800118,8388888,346,346
f27ce800-de95-4437-b85b-84cea3caa7d4-00800119,8388889,346,346
f27ce800-de95-4437-b85b-84cea3caa7d4-00800114,8388884,346,346
f27ce800-de95-4437-b85b-84cea3caa7d4-00800115,8388885,346,346
f27ce800-de95-4437-b85b-84cea3caa7d4-00800110,8388880,346,346
f27ce800-de95-4437-b85b-84cea3caa7d4-00800113,8388883,346,346
72a06dcb-94a2-4cae-984b-eaf18a823fca-007f8252,8356434,346,346
72a06dcb-94a2-4cae-984b-eaf18a823fca-007f8157,8356183,346,346
72a06dcb-94a2-4cae-984b-eaf18a823fca-007f8158,8356184,346,346
a2d24152-9390-45ba-ae24-75f4561b06b0-009c96cf,10262223,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009c96ce,10262222,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009c95c5,10261957,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009c95c4,10261956,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009c95c7,10261959,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009c95c6,10261958,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009c9dc9,10264009,345,345
d3c1d311-a452-4ae5-9f4d-5cc4062d99fb-00831738,8591160,345,345
4266dab0-bf49-4dc3-ad4b-74f04792e9d9-009c704d,10252365,345,345
4266dab0-bf49-4dc3-ad4b-74f04792e9d9-009c7143,10252611,345,345
4266dab0-bf49-4dc3-ad4b-74f04792e9d9-009c7341,10253121,345,345
ac0fdd2f-328b-4fa2-a86c-f32b7702080a-009ab4c1,10138817,345,345
7c0371f2-2f11-4e8f-9ec7-0b984b652728-0059ce6c,5885548,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd7cc,10278860,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd7cb,10278859,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd7ca,10278858,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd7cf,10278863,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd7ce,10278862,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd7cd,10278861,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd7c9,10278857,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd7c8,10278856,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd7c7,10278855,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd7c6,10278854,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd6c2,10278594,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd6c3,10278595,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd6c0,10278592,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd6c1,10278593,345,345
bc674bf0-292e-456e-ae54-b99087045479-006ee8bd,7268541,335,335
bc674bf0-292e-456e-ae54-b99087045479-006ee8bf,7268543,335,335
bc674bf0-292e-456e-ae54-b99087045479-006ee8bc,7268540,335,335
bc674bf0-292e-456e-ae54-b99087045479-006ee8b8,7268536,335,335
bc674bf0-292e-456e-ae54-b99087045479-006ee8b4,7268532,335,335
bc674bf0-292e-456e-ae54-b99087045479-006ee8b6,7268534,335,335
bc674bf0-292e-456e-ae54-b99087045479-006ee8b0,7268528,335,335
bc674bf0-292e-456e-ae54-b99087045479-006ee8b2,7268530,335,335
3437daf3-8e13-4b24-a4a1-804b7ee3a10d-005f5f2a,6250282,331,331
3437daf3-8e13-4b24-a4a1-804b7ee3a10d-005f5f2b,6250283,335,335
3437daf3-8e13-4b24-a4a1-804b7ee3a10d-005f5f2c,6250284,335,335
3437daf3-8e13-4b24-a4a1-804b7ee3a10d-005f5f29,6250281,331,331
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f47b3,6244275,331,331
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f47b2,6244274,331,331
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f47b1,6244273,331,331
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f47b0,6244272,331,331
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f47b7,6244279,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f47b6,6244278,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f47b5,6244277,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f47b4,6244276,335,335
cc23d4e7-413e-4f5f-865b-1117ca172d22-0072a218,7512600,345,345
cc23d4e7-413e-4f5f-865b-1117ca172d22-0072a21a,7512602,345,345
7c0371f2-2f11-4e8f-9ec7-0b984b652728-0059ceac,5885612,345,345
2c3bb12c-0b08-4b12-be4e-bbd5c09cd01f-00af3128,11481384,345,345
ed598b96-47bb-49d7-b53f-d39c3c368c87-0080a06f,8429679,346,346
c271f67b-37f7-42b0-893c-67b105e16941-0067d3d8,6804440,342,342
72a06dcb-94a2-4cae-984b-eaf18a823fca-007f7e4b,8355403,346,346
72a06dcb-94a2-4cae-984b-eaf18a823fca-007f7e4c,8355404,346,346
72a06dcb-94a2-4cae-984b-eaf18a823fca-007f7e4a,8355402,346,346
72a06dcb-94a2-4cae-984b-eaf18a823fca-007f7e49,8355401,346,346
6cd2beaf-8211-4086-b8b5-ca761d55fedd-00572713,5711635,342,342
6cd2beaf-8211-4086-b8b5-ca761d55fedd-00572717,5711639,342,342
c5825012-c575-4cc1-b40e-28ea5c2179fb-007b4341,8078145,335,335
c5825012-c575-4cc1-b40e-28ea5c2179fb-007b4343,8078147,335,335
a2d24152-9390-45ba-ae24-75f4561b06b0-009cc4ef,10274031,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009cc5e3,10274275,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009cc7e1,10274785,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009cc3eb,10273771,345,345
fef50a18-a951-48ef-955d-e74fb742f0a8-00807811,8419345,346,346
fef50a18-a951-48ef-955d-e74fb742f0a8-00807810,8419344,346,346
fef50a18-a951-48ef-955d-e74fb742f0a8-00807813,8419347,346,346
fef50a18-a951-48ef-955d-e74fb742f0a8-00807812,8419346,346,346
fef50a18-a951-48ef-955d-e74fb742f0a8-00807815,8419349,346,346
fef50a18-a951-48ef-955d-e74fb742f0a8-00807814,8419348,346,346
0002c288-bff5-40dd-b183-2d38157c2b26-00813ce7,8469735,346,346
0002c288-bff5-40dd-b183-2d38157c2b26-00813ce4,8469732,346,346
0002c288-bff5-40dd-b183-2d38157c2b26-00813ce3,8469731,346,346
0002c288-bff5-40dd-b183-2d38157c2b26-00813ce9,8469737,346,346
0002c288-bff5-40dd-b183-2d38157c2b26-00813ce8,8469736,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078a98f,7907727,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078ac84,7908484,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078ac85,7908485,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078ac86,7908486,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078ac87,7908487,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078ac80,7908480,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078ac81,7908481,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078ac82,7908482,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078ac83,7908483,346,346
6fe4b4ae-9d64-44b7-854d-59a1ec3eee8d-0068f75e,6879070,345,345
475ddc2b-c0fc-421f-b4ab-d73aa18da28a-0062e396,6480790,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-008493e8,8688616,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-008493e6,8688614,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-008493ea,8688618,335,335
29dcaf25-f403-48a0-ae38-53ce059d72b4-0081147c,8459660,346,346
29dcaf25-f403-48a0-ae38-53ce059d72b4-0081147b,8459659,346,346
29dcaf25-f403-48a0-ae38-53ce059d72b4-00811478,8459658,346,346
29dcaf25-f403-48a0-ae38-53ce059d72b4-00811474,8459656,346,346
29dcaf25-f403-48a0-ae38-53ce059d72b4-00811477,8459657,346,346
29dcaf25-f403-48a0-ae38-53ce059d72b4-00811470,8459654,346,346
29dcaf25-f403-48a0-ae38-53ce059d72b4-00811473,8459655,346,346
ee8c98ba-e468-48ce-86d4-30511691e9a4-00847a7c,8682108,335,335
ee8c98ba-e468-48ce-86d4-30511691e9a4-00847a7d,8682109,335,335
ee8c98ba-e468-48ce-86d4-30511691e9a4-00847a7e,8682110,335,335
ee8c98ba-e468-48ce-86d4-30511691e9a4-00847a79,8682105,335,335
ee8c98ba-e468-48ce-86d4-30511691e9a4-00847a75,8682101,335,335
ee8c98ba-e468-48ce-86d4-30511691e9a4-00847a76,8682102,335,335
ee8c98ba-e468-48ce-86d4-30511691e9a4-00847a77,8682103,335,335
3b5dff28-e853-494a-aaff-a8ad0f815fac-00642b31,6564657,345,345
5fc44bc6-7e7b-4242-932c-ca90a0d30194-005a091b,5900571,345,345
5fc44bc6-7e7b-4242-932c-ca90a0d30194-005a091c,5900572,345,345
5fc44bc6-7e7b-4242-932c-ca90a0d30194-005a091d,5900573,345,345
5fc44bc6-7e7b-4242-932c-ca90a0d30194-005a091e,5900574,345,345
be4d2bb9-555b-43de-a812-6ec9189d168c-009aebc9,10152905,336,336
c720ae94-2db6-469c-9e50-f305ae4d1899-0056dff8,5693432,346,346
c720ae94-2db6-469c-9e50-f305ae4d1899-0056def0,5693168,346,346
29dcaf25-f403-48a0-ae38-53ce059d72b4-00810e61,8459526,346,346
29dcaf25-f403-48a0-ae38-53ce059d72b4-00810e62,8459527,346,346
29dcaf25-f403-48a0-ae38-53ce059d72b4-00810e63,8459528,346,346
29dcaf25-f403-48a0-ae38-53ce059d72b4-00810f65,8459645,346,346
b6b6d670-d61e-4b74-b739-94b64555c4e8-0067bafa,6798074,341,341
de2417e6-42b8-4050-a556-9e3126cc5cb8-00849480,8688768,335,335
61cc226a-d50e-4c74-9a8a-d785ed9208ca-007f8bd3,8358867,346,346
c7534a92-a978-480e-8017-d87ea47429f7-007fc007,8372231,346,346
c7534a92-a978-480e-8017-d87ea47429f7-007fc004,8372228,346,346
c7534a92-a978-480e-8017-d87ea47429f7-007fc001,8372225,346,346
c7534a92-a978-480e-8017-d87ea47429f7-007fc00d,8372237,346,346
c7534a92-a978-480e-8017-d87ea47429f7-007fc00a,8372234,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb218,6009368,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb215,6009365,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb214,6009364,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb217,6009367,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb216,6009366,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb211,6009361,342,342
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb210,6009360,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb213,6009363,342,342
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb212,6009362,342,342
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb21e,6009374,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb21d,6009373,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb21a,6009370,342,342
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb21c,6009372,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb21b,6009371,342,342
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078ac3d,7908413,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078ac3e,7908414,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078ac3f,7908415,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078ac3a,7908410,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078ac3b,7908411,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078ac3c,7908412,346,346
3e959ffb-3bc7-4afe-81a0-5be4b9990b6d-008107b2,8459392,346,346
3e959ffb-3bc7-4afe-81a0-5be4b9990b6d-008107b3,8459393,346,346
3e959ffb-3bc7-4afe-81a0-5be4b9990b6d-008107b4,8459394,346,346
6b927f69-ba74-4b67-8278-a932a9e63357-00658cd3,6655187,331,331
b6b6d670-d61e-4b74-b739-94b64555c4e8-0067be3f,6798911,341,341
a2d24152-9390-45ba-ae24-75f4561b06b0-009ca92e,10266926,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009ca92d,10266925,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009ca92f,10266927,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009ca625,10266149,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009ca729,10266409,345,345
05429835-f56e-46ca-af4d-8839cdcb8878-00a82be5,11021285,335,335
263e8489-515a-4697-b8e0-bca3594e7cc8-00730408,7537672,345,345
263e8489-515a-4697-b8e0-bca3594e7cc8-00730407,7537671,345,345
1f7dda17-8368-4b30-a8c5-c1090db46409-009c3eb0,10239664,345,345
34797bc6-903c-4b2d-baba-567340fc3205-009b37e3,10172387,345,345
34797bc6-903c-4b2d-baba-567340fc3205-009b36e1,10172129,345,345
34797bc6-903c-4b2d-baba-567340fc3205-009b3be5,10173413,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009cd290,10277520,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009cd291,10277521,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009cd292,10277522,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009cd293,10277523,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009cd294,10277524,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009cd295,10277525,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009cd296,10277526,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009cd297,10277527,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009cd298,10277528,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009cd299,10277529,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009cd09f,10277023,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009cd09d,10277021,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009cd09e,10277022,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009cd29a,10277530,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009cd29b,10277531,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009cd191,10277265,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009cd190,10277264,345,345
de2417e6-42b8-4050-a556-9e3126cc5cb8-00849438,8688696,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-00849439,8688697,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-00849437,8688695,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-00849434,8688692,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-00849432,8688690,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-00849430,8688688,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-00849431,8688689,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-0084943b,8688699,335,335
10fb685c-d406-4115-b7b8-5f41dc4f461c-00a885ef,11044335,345,345
0e5a6477-0106-41d3-908e-d1c0da0d2b3f-0067c59a,6800794,341,341
3795c249-b512-4efb-9acb-a8afff06195e-009d04ea,10290410,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d04e1,10290401,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d04e0,10290400,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d04e3,10290403,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d04e2,10290402,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d04e5,10290405,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d04e4,10290404,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d04e7,10290407,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d04e6,10290406,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d04e9,10290409,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d04e8,10290408,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d02e7,10289895,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d02e6,10289894,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d02e5,10289893,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d02e4,10289892,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d02e3,10289891,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d02e2,10289890,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d02e1,10289889,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d02e0,10289888,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d02e9,10289897,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d02e8,10289896,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d08ee,10291438,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d08ed,10291437,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d08ef,10291439,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d08ea,10291434,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d08ec,10291436,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d08eb,10291435,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d08e9,10291433,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d08e8,10291432,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d08e7,10291431,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d08e6,10291430,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0fe3,10293219,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0fe2,10293218,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0fe1,10293217,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0fe0,10293216,345,345
3437daf3-8e13-4b24-a4a1-804b7ee3a10d-005f6200,6251008,335,335
3437daf3-8e13-4b24-a4a1-804b7ee3a10d-005f6201,6251009,335,335
07810036-bbf5-42e5-bae8-69e5b79a7464-0085385f,8730719,335,335
004ec2d5-5fec-4125-82fa-586590991838-00586f86,5795718,331,331
004ec2d5-5fec-4125-82fa-586590991838-00586d86,5795206,331,331
ac0fdd2f-328b-4fa2-a86c-f32b7702080a-009ab775,10139509,345,345
212aedeb-acb5-40cd-8ba4-3d6d8d045980-00785f61,7888737,346,346
212aedeb-acb5-40cd-8ba4-3d6d8d045980-00785f60,7888736,346,346
212aedeb-acb5-40cd-8ba4-3d6d8d045980-00785f63,7888739,346,346
212aedeb-acb5-40cd-8ba4-3d6d8d045980-00785f62,7888738,346,346
a2d24152-9390-45ba-ae24-75f4561b06b0-009c8caf,10259631,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009c8cae,10259630,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009c8cad,10259629,345,345
9633f6a4-1a35-4eb6-b8fb-aa25a9ddf65f-0057335d,5714781,342,342
9633f6a4-1a35-4eb6-b8fb-aa25a9ddf65f-00573151,5714257,342,342
199a455d-3958-4e9d-b1f9-340435b88462-008466fc,8677116,335,335
199a455d-3958-4e9d-b1f9-340435b88462-008466fb,8677115,335,335
199a455d-3958-4e9d-b1f9-340435b88462-008466fa,8677114,335,335
199a455d-3958-4e9d-b1f9-340435b88462-008466ff,8677119,335,335
199a455d-3958-4e9d-b1f9-340435b88462-008466f8,8677112,335,335
199a455d-3958-4e9d-b1f9-340435b88462-008466f3,8677107,335,335
199a455d-3958-4e9d-b1f9-340435b88462-008466f0,8677104,335,335
199a455d-3958-4e9d-b1f9-340435b88462-008466f6,8677110,335,335
199a455d-3958-4e9d-b1f9-340435b88462-008466f5,8677109,335,335
ca24cb12-c93e-4044-b5de-458b3eab8af1-00906035,9461813,346,346
ca24cb12-c93e-4044-b5de-458b3eab8af1-00906034,9461812,346,346
ca24cb12-c93e-4044-b5de-458b3eab8af1-00906033,9461811,346,346
ca24cb12-c93e-4044-b5de-458b3eab8af1-00906032,9461810,346,346
ca24cb12-c93e-4044-b5de-458b3eab8af1-00906031,9461809,346,346
ca24cb12-c93e-4044-b5de-458b3eab8af1-00906030,9461808,346,346
8cc5ba64-3db9-4d2a-aa61-632e2d29378a-0066c233,6734387,341,341
8cc5ba64-3db9-4d2a-aa61-632e2d29378a-0066c239,6734393,341,341
8cc5ba64-3db9-4d2a-aa61-632e2d29378a-0066c23f,6734399,341,341
94fc5799-9589-4442-8681-1ed62493cf20-009cd975,10279285,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd974,10279284,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd977,10279287,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd976,10279286,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd971,10279281,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd970,10279280,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd973,10279283,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd972,10279282,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd979,10279289,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd978,10279288,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd97e,10279294,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd97d,10279293,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd97f,10279295,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd97a,10279290,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd97c,10279292,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd97b,10279291,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdd7a,10280314,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdd7b,10280315,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdd7c,10280316,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdd7d,10280317,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdd7e,10280318,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdd7f,10280319,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdd78,10280312,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdd79,10280313,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdd76,10280310,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdd77,10280311,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdf70,10280816,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdf71,10280817,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdc79,10280057,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdc7f,10280063,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdc7e,10280062,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdc7d,10280061,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdc7c,10280060,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdc7b,10280059,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdc7a,10280058,345,345
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f55be,6247870,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f55bf,6247871,335,335
e4c29c10-37a6-440a-af29-32fd72ca407f-005853ae,5788590,342,342
5ce91af7-d1cc-4945-a4fd-032332d2a243-005baa34,6007348,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005baa32,6007346,342,342
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba33d,6005565,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba33e,6005566,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba33f,6005567,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba33a,6005562,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba33b,6005563,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba33c,6005564,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba339,6005561,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba439,6005817,342,342
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba438,6005816,342,342
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba435,6005813,342,342
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba434,6005812,342,342
ca24cb12-c93e-4044-b5de-458b3eab8af1-009069df,9464287,346,346
ca24cb12-c93e-4044-b5de-458b3eab8af1-009069dd,9464285,346,346
ca24cb12-c93e-4044-b5de-458b3eab8af1-009069de,9464286,346,346
ca24cb12-c93e-4044-b5de-458b3eab8af1-009069dc,9464284,346,346
90f0f748-3272-43df-8af6-1a7080af4f34-006a4224,6963748,345,345
04b1094a-088e-4bde-bdc7-c853898aeed9-009c6571,10249585,345,345
04b1094a-088e-4bde-bdc7-c853898aeed9-009c667d,10249853,345,345
04b1094a-088e-4bde-bdc7-c853898aeed9-009c687f,10250367,345,345
acdd7f4b-66b2-4f91-bd72-a7aee07ef2a6-006eac66,7253094,335,335
acdd7f4b-66b2-4f91-bd72-a7aee07ef2a6-006eac67,7253095,335,335
acdd7f4b-66b2-4f91-bd72-a7aee07ef2a6-006eac65,7253093,335,335
94fc5799-9589-4442-8681-1ed62493cf20-009ce864,10283108,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce860,10283104,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce861,10283105,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce862,10283106,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce863,10283107,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce763,10282851,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce762,10282850,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce761,10282849,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce760,10282848,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce766,10282854,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce765,10282853,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce764,10282852,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce169,10281321,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce168,10281320,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce167,10281319,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce166,10281318,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce365,10281829,345,345
